Cartesian Representation Log
n=25, generations=200, population=200
crossover_prob=0.8, mutation_prob=0.2, indpb=0.2, seed=42
================================================================================

Gen 33: [(0.131217,-0.611544), (-0.865372,0.073764), (-0.110689,0.645152), (-0.859269,-0.165821), (-0.705406,0.706295), (-0.027098,0.137048), (0.095354,-0.988240), (0.388490,-0.760833), (-0.668037,-0.721530), (0.618976,0.321817), (0.362133,-0.491424), (0.433249,0.023119), (0.195570,0.406573), (-0.475002,0.650457), (-0.427894,0.095041), (-0.370959,-0.542053), (-0.457950,-0.267124), (-0.284856,0.483058), (-0.668729,0.268625), (-0.079008,0.435903), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.872672,-0.261858), (0.499365,-0.366241), (-0.369574,-0.783145)]
Gen 34: [(-0.486104,0.609878), (-0.239625,0.898240), (0.660141,0.502691), (-0.859269,-0.165821), (-0.527157,0.285301), (-0.027098,0.137048), (-0.231547,0.273525), (0.388490,-0.760833), (-0.668037,-0.721530), (0.618976,0.321817), (0.733935,0.009447), (-0.698836,0.113944), (0.932974,0.301371), (0.335173,0.509101), (0.480858,0.172858), (-0.237858,-0.426953), (-0.457950,-0.267124), (-0.284856,0.483058), (-0.106375,-0.201644), (-0.731496,0.489554), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.872672,-0.261858), (-0.483491,-0.030152), (0.497460,0.860034)]
Gen 35: [(-0.486104,0.609878), (-0.239625,0.898240), (0.660141,0.502691), (-0.859269,-0.165821), (-0.527157,0.285301), (-0.027098,0.137048), (-0.231547,0.273525), (0.388490,-0.760833), (-0.668037,-0.721530), (0.618976,0.321817), (0.733935,0.009447), (-0.698836,0.113944), (0.932974,0.301371), (0.335173,0.509101), (0.480858,0.172858), (-0.237858,-0.426953), (-0.457950,-0.267124), (-0.284856,0.483058), (-0.106375,-0.201644), (-0.731496,0.489554), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.872672,-0.261858), (-0.483491,-0.030152), (0.497460,0.860034)]
Gen 36: [(0.131217,-0.611544), (-0.865372,0.073764), (0.660141,0.502691), (-0.221687,-0.059106), (-0.705406,0.706295), (-0.027098,0.137048), (-0.231547,0.273525), (0.388490,-0.760833), (-0.668037,-0.721530), (0.881424,0.394226), (0.362133,-0.491424), (-0.047260,-0.839566), (-0.185263,-0.695944), (0.335173,0.509101), (0.616921,-0.747628), (-0.237858,-0.426953), (-0.457950,-0.267124), (-0.284856,0.483058), (-0.668729,0.268625), (-0.079008,0.435903), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.872672,-0.261858), (0.499365,-0.366241), (0.092027,0.627018)]
Gen 37: [(0.131217,-0.611544), (-0.865372,0.073764), (0.660141,0.502691), (-0.221687,-0.059106), (-0.705406,0.706295), (-0.027098,0.137048), (-0.231547,0.273525), (0.388490,-0.760833), (-0.668037,-0.721530), (0.881424,0.394226), (0.362133,-0.491424), (-0.047260,-0.839566), (-0.185263,-0.695944), (0.335173,0.509101), (0.616921,-0.747628), (-0.237858,-0.426953), (-0.457950,-0.267124), (-0.284856,0.483058), (-0.668729,0.268625), (-0.079008,0.435903), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.872672,-0.261858), (0.499365,-0.366241), (0.092027,0.627018)]
Gen 38: [(0.131217,-0.611544), (0.608472,0.357189), (-0.122066,-0.651350), (-0.859269,-0.165821), (0.077132,-0.847957), (-0.027098,0.137048), (-0.231547,0.273525), (0.388490,-0.760833), (-0.668037,-0.721530), (-0.541201,0.058495), (0.733935,0.009447), (0.433249,0.023119), (0.202465,-0.188268), (0.983325,-0.169839), (-0.168378,-0.869880), (-0.237858,-0.426953), (-0.457950,-0.267124), (0.305027,0.336856), (-0.668729,0.268625), (-0.079008,0.435903), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.826409,-0.390900), (0.499365,-0.366241), (-0.369574,-0.783145)]
Gen 39: [(-0.486104,0.609878), (-0.865372,0.073764), (0.660141,0.502691), (-0.859269,-0.165821), (-0.705406,0.706295), (-0.027098,0.137048), (0.633336,0.709758), (0.388490,-0.760833), (-0.668037,-0.721530), (-0.541201,0.058495), (0.733935,0.009447), (0.433249,0.023119), (0.202465,-0.188268), (0.335173,0.509101), (-0.168378,-0.869880), (-0.237858,-0.426953), (-0.457950,-0.267124), (-0.284856,0.483058), (0.331886,0.907444), (-0.079008,0.435903), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.872672,-0.261858), (0.499365,-0.366241), (-0.320767,0.875170)]
Gen 40: [(-0.486104,0.609878), (-0.865372,0.073764), (0.660141,0.502691), (-0.859269,-0.165821), (-0.705406,0.706295), (-0.027098,0.137048), (0.633336,0.709758), (0.388490,-0.760833), (-0.668037,-0.721530), (-0.541201,0.058495), (0.733935,0.009447), (0.433249,0.023119), (0.202465,-0.188268), (0.335173,0.509101), (-0.168378,-0.869880), (-0.237858,-0.426953), (-0.457950,-0.267124), (-0.284856,0.483058), (0.331886,0.907444), (-0.079008,0.435903), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.872672,-0.261858), (0.499365,-0.366241), (-0.320767,0.875170)]
Gen 41: [(0.131217,-0.611544), (-0.865372,0.073764), (0.660141,0.502691), (0.560932,-0.571877), (-0.705406,0.706295), (-0.027098,0.137048), (0.633336,0.709758), (0.388490,-0.760833), (-0.668037,-0.721530), (-0.669180,0.421837), (0.733935,0.009447), (0.433249,0.023119), (0.772870,-0.507290), (0.335173,0.509101), (-0.427894,0.095041), (-0.237858,-0.426953), (-0.457950,-0.267124), (-0.284856,0.483058), (0.943489,0.153673), (-0.007343,0.749986), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.872672,-0.261858), (0.499365,-0.366241), (-0.320767,0.875170)]
Gen 42: [(0.131217,-0.611544), (-0.865372,0.073764), (0.660141,0.502691), (0.560932,-0.571877), (-0.705406,0.706295), (-0.027098,0.137048), (0.633336,0.709758), (0.388490,-0.760833), (-0.668037,-0.721530), (-0.669180,0.421837), (0.733935,0.009447), (0.433249,0.023119), (0.772870,-0.507290), (0.335173,0.509101), (-0.427894,0.095041), (-0.237858,-0.426953), (-0.457950,-0.267124), (-0.284856,0.483058), (0.943489,0.153673), (-0.007343,0.749986), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.872672,-0.261858), (0.499365,-0.366241), (-0.320767,0.875170)]
