Cartesian Representation Log
n=5, generations=200, population=200
crossover_prob=0.8, mutation_prob=0.2, indpb=0.2, seed=12369
================================================================================

Gen 137: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 138: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 139: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 140: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 141: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 142: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 143: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 144: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 145: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 146: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 147: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 148: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 149: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 150: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 151: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 152: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 153: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 154: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 155: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 156: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 157: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 158: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 159: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 160: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 161: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 162: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 163: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 164: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 165: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 166: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 167: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 168: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 169: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 170: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 171: [(-0.321232,-0.818523), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 172: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 173: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 174: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
